DateKey,RegionKey,Incidents,MajorIncidents,DowntimeMinutes,ExceptionRate,OpsImpactCost
20230108,1,11,1,14.691451939109974,0.024763569788007603,18128.945858129664
20230108,2,2,0,32.73560818046566,0.023194959926814897,3486.8155334025946
20230108,3,6,0,9.818099163170722,0.018992949185833635,7484.402721200916
20230108,4,2,0,34.392104867142585,0.028729810618557557,3648.7801477765547
20230108,5,6,0,33.83679574895776,0.039660926558256475,8921.72588877473
20230108,6,7,0,58.98896726506677,0.03482255200235631,11382.833578140056
20230109,1,1,0,43.649165425000966,0.019529391507769136,2566.9177905147644
20230109,2,5,0,6.682724674180927,0.030934416191336325,5978.15936280126
20230109,3,8,0,33.531320646879045,0.019071301773387665,11268.360595939123
20230109,4,7,0,52.46863943726103,0.02362420823623457,9624.138097689656
20230109,5,9,1,28.823603244806538,0.019736032748612926,18242.300836400245
20230109,6,9,0,60.69861465882326,0.04590877980527708,12223.629951751715
20230110,1,5,0,215.81481726274032,0.005565368807462381,14780.499532700356
20230110,2,6,0,6.761394290323396,0.026246577407640595,7796.673954343973
20230110,3,7,0,16.38314456253837,0.03442315098955487,9210.513137673168
20230110,4,5,0,29.543348827695855,0.016503106596491506,6372.354385135163
20230110,5,7,0,47.07587127372593,0.04132778355657188,9866.584853792536
20230110,6,9,0,99.58115348748461,0.033342202227349904,15057.555617716142
20230111,1,4,2,171.12356065472238,0.01992144496842235,23810.911198161873
20230111,2,11,0,45.861396906090924,0.012987175564968726,14204.45135114903
20230111,3,7,1,29.787353759134206,0.03099418609368922,14390.9905748474
20230111,4,11,0,39.23592939288596,0.020827590278973178,15782.476397684486
20230111,5,4,0,56.75690850927505,0.02452840743434854,6255.852718513347
20230111,6,7,2,16.59394236851425,0.022580766662410934,21639.24819530911
20230112,1,8,0,24.927836393656474,0.02127873578637787,9497.266180926792
20230112,2,5,1,123.82735774828164,0.03807939337146395,15767.16332086501
20230112,3,6,1,77.82523429077105,0.021045663911485726,15565.80927587941
20230112,4,9,1,83.74092639645595,0.02735347476013483,19642.70696339439
20230112,5,10,0,57.34909251962898,0.0319820151365112,14782.462385818242
20230112,6,8,1,15.152982870767818,0.02758742412627057,17308.29694171956
20230113,1,7,0,27.781533150025307,0.02538942899307862,9189.38621801296
20230113,2,9,1,36.67104821870366,0.016879958642204554,19354.254134562598
20230113,3,4,0,9.548446400754022,0.026425601518812153,4691.498561371979
20230113,4,3,0,24.513599264309512,0.03289844041416032,4611.578200203616
20230113,5,11,0,30.63607100630255,0.02311088802048208,13696.932659444377
20230113,6,10,2,145.4398934035347,0.02879796343477888,28065.833154251814
20230114,1,4,1,90.07949766920237,0.008916941467287293,13564.791610143118
20230114,2,12,1,29.464048710069864,0.02269427858796937,21121.7439619793
20230114,3,6,0,44.82901412474879,0.01712650205021852,9069.336451466485
20230114,4,5,0,35.47186983194899,0.023782152422573737,7294.111179304405
20230114,5,8,1,5.071509318497678,0.025288790179920712,15492.933891609657
20230114,6,7,0,90.95960564510929,0.0335422327443209,12585.47599307528
20230115,1,9,1,122.01406827294997,0.019977434173376676,21580.372209203004
20230115,2,10,0,47.71711868082488,0.016018289634461683,14322.898183695717
20230115,3,6,0,29.917917006370526,0.017099930853478554,7849.757572484012
20230115,4,5,0,70.46593215997329,0.023896844333300304,7977.684369243312
20230115,5,5,1,47.41552324983783,0.033187302256289915,12375.942618500956
20230115,6,11,1,28.96895298054867,0.026450115467091053,19484.160977519587
20230116,1,3,0,59.414987736954906,0.018907203402848828,5898.361278030166
20230116,2,6,0,60.03682881922909,0.02432760950759921,10115.076367270025
20230116,3,11,2,48.252483717735956,0.02197495776365917,24923.566506198382
20230116,4,13,1,59.38231952735257,0.03504240458243275,23644.5626426377
20230116,5,5,0,24.42331259764413,0.02848028195698901,6199.96791331123
20230116,6,9,2,53.746617970421795,0.0278869607190265,27144.52970296473
20230117,1,4,0,17.10134611844255,0.019112762668791132,4872.063844430518
20230117,2,7,2,165.0123287083431,0.019464375340851766,25185.066760303405
20230117,3,10,0,55.07879344835567,0.021231831345507247,13917.682404383286
20230117,4,7,0,26.97310760906491,0.026923355265586372,9833.924103387148
20230117,5,8,1,51.04585953790897,0.026226344195679697,15945.816073340284
20230117,6,7,2,99.09518474166806,0.020832687187866586,25091.732023898454
20230118,1,6,0,69.25120764610718,0.01735110001009939,8687.70548312128
20230118,2,5,0,39.461407661991984,0.02287739879462908,7841.138035985708
20230118,3,10,0,64.84603876978355,0.037240158632845716,14334.932796063204
20230118,4,7,2,31.393789153808783,0.029910645580112232,19710.295790704924
20230118,5,6,0,19.11151494910984,0.024384242726411955,7840.4449821208655
20230118,6,6,2,25.224999945894446,0.030742548290579708,19213.621736221146
20230119,1,4,0,144.46259477429973,0.01870443944617989,10384.85506940843
20230119,2,5,1,30.766601498076078,0.008324589214333728,13757.397456261137
20230119,3,5,1,81.13031139096958,0.03859347299427784,14822.983273524393
20230119,4,7,0,12.24324758782668,0.010106976497292662,9606.418876026937
20230119,5,6,0,17.43194358758347,0.021527357655491536,7837.984931956609
20230119,6,5,0,44.83641385513319,0.0347357930566856,7418.13240628122
20230120,1,4,1,88.59345167354293,0.03301503454236517,12911.116266543842
20230120,2,6,0,68.73349739187815,0.01976802066433499,9488.698581313638
20230120,3,5,1,101.09560414866553,0.02783774605321987,14675.301338947631
20230120,4,7,1,45.84916579624232,0.02846421766175957,17447.932822745614
20230120,5,3,1,22.511136590115402,0.03180782230356838,11057.315010697686
20230120,6,8,1,63.05911603424465,0.0372519574764728,19372.63818461634
20230121,1,8,1,53.19336357069267,0.017538152377826577,16728.830588064004
20230121,2,2,0,11.8847137847491,0.013234000700615062,2837.8982851838805
20230121,3,8,2,26.446860222954452,0.02754431337265554,21496.701253500094
20230121,4,3,0,54.29242482181677,0.028469259079177626,5255.080256964003
20230121,5,6,0,110.47481273601088,0.031200353518110614,11155.234276531097
20230121,6,6,0,77.13402563396795,0.03393462398794185,10340.68688750805
20230122,1,5,0,7.866688731889769,0.019070718169983576,6220.319811601493
20230122,2,3,1,55.71189389207657,0.007575298513843472,11733.336849561558
20230122,3,17,2,54.81319934447167,0.03346772576539699,31550.3771937069
20230122,4,12,2,120.50356197165871,0.01747875238304305,29198.731374245475
20230122,5,3,2,47.38312420687264,0.02993963872699527,15747.969031192868
20230122,6,11,2,76.14143914652018,0.02843066589698458,25701.15611363546
20230123,1,8,0,89.52538667257045,0.006387951376732211,12157.857704846097
20230123,2,6,1,70.66888593928412,0.01702186226315263,15523.447390151165
20230123,3,4,0,73.24700647312633,0.021057441022413262,7070.701630753962
20230123,4,6,1,24.204796516512808,0.019029904988863484,13048.609003667088
20230123,5,7,1,12.693999225252863,0.031565989989728,15943.64873458025
20230123,6,10,0,59.08477919731063,0.03524575166649277,14688.314263511873
20230124,1,3,0,61.39217265122586,0.021108157279572052,6201.218689343486
20230124,2,5,1,53.82261210871941,0.004156391459362616,14094.426270156135
20230124,3,5,0,13.027555772571016,0.015495059679886118,7055.894676381233
20230124,4,7,0,67.42045425614039,0.03593206924998964,9838.495525538208
20230124,5,7,1,29.402276915807345,0.018995422286849847,16970.394438856667
20230124,6,3,0,21.789605353362994,0.023966238697787585,4149.32859659397
20230125,1,6,0,45.909350205811656,0.01597198111770086,9229.91385877709
20230125,2,5,0,16.781591754466522,0.025497708631093647,7033.164582823685
20230125,3,5,1,22.115594707661344,0.03669994722408376,12763.558784635012
20230125,4,8,0,15.094310185972173,0.019405494122552956,9951.578632093668
20230125,5,4,0,50.494835121543225,0.030134792341886412,6838.083477112203
20230125,6,13,2,154.93861676878163,0.034197609675060914,35190.978834477304
20230126,1,6,1,97.91160282427126,0.017265435667933298,15742.247071199046
20230126,2,4,0,64.5893247306095,0.02175995721002076,6982.87901672548
20230126,3,5,1,24.321871917325304,0.027322452841292675,12036.664087881323
20230126,4,4,0,45.81699644475607,0.020391166320187983,6452.060803653439
20230126,5,4,0,119.83064175199529,0.03197111505628879,9242.044029510287
20230126,6,7,1,93.47362280070789,0.031297464983973844,18698.297791687397
20230127,1,1,1,25.081544679867026,0.021216982152672655,7684.811615378607
20230127,2,10,0,16.22420483990785,0.02756420994410787,11720.180350624903
20230127,3,3,0,95.24605761435161,0.017779275306414086,7292.523344291557
20230127,4,9,1,83.74591254564044,0.02933962015813707,19037.81688083612
20230127,5,4,1,55.848594869937315,0.0359850619157457,12263.472247780672
20230127,6,9,0,28.60895464557927,0.031637390416540775,10939.485246204911
20230128,1,6,1,44.94641445725893,0.0071967887666430815,15913.361256788334
20230128,2,7,1,44.50238954003218,0.02282353269808646,15326.92234418336
20230128,3,9,0,37.4668149263941,0.019979485741442638,12043.279184216686
20230128,4,5,0,5.949573998298221,0.021153176130020268,5686.306072082088
20230128,5,6,0,18.123371020302756,0.033306318549365006,7080.050000902424
20230128,6,7,0,53.268635147607036,0.03156515385063227,9671.618864621923
20230129,1,3,0,27.76312394417345,0.013532149212688336,4997.217636507543
20230129,2,4,0,25.55410810443639,0.019690725404589902,6089.098177000739
20230129,3,4,0,30.330024783580907,0.013732662704721467,5324.473029062334
20230129,4,9,0,44.65965254389176,0.016057978699924876,11554.42983151757
20230129,5,4,0,8.51551118971517,0.036738371552361856,5309.185254313493
20230129,6,6,1,31.527023498138306,0.03982167237412049,14727.192859075401
20230130,1,5,0,25.450610157611752,0.016466082706942494,6348.039499851637
20230130,2,7,0,14.050330438996959,0.014034392372626303,8100.292938461714
20230130,3,6,2,63.34603022293504,0.0319522901944332,22158.54187561196
20230130,4,3,0,14.117216924402706,0.02586617588642316,4476.9922685022675
20230130,5,8,1,150.2489718151519,0.03346457974647488,20720.166372925753
20230130,6,5,0,24.78277457924368,0.031123947225613336,6872.769275642921
20230131,1,9,0,85.43291743113382,0.022751925272576252,13685.980678735006
20230131,2,9,0,20.424808132457343,0.008587989820813487,12243.035215109285
20230131,3,5,0,21.563078641788184,0.01588378452725761,7273.068349349394
20230131,4,11,1,69.27424289415727,0.02902630031791822,22720.769925897333
20230131,5,10,1,36.97780028846878,0.01795737365737205,19244.015776128028
20230131,6,4,1,82.10736470133065,0.050992584953804196,14123.324388005793
20230201,1,7,0,25.55670573411893,0.015307792518628717,9517.73533855502
20230201,2,6,0,83.85329738627722,0.029291934748942115,11011.636712888705
20230201,3,8,0,39.24511799056923,0.032358603049132365,11343.92307910233
20230201,4,13,0,8.364875668827375,0.02956769960333775,15818.943545077376
20230201,5,7,1,20.804043714515466,0.022536849323540293,14549.11213396945
20230201,6,9,1,22.492814794694105,0.020282863931120478,16798.778618710305
20230202,1,8,1,92.81261755755682,0.02886512534134373,17574.1703684643
20230202,2,5,0,52.13420434860178,0.029271515262875906,7449.706229110919
20230202,3,8,1,18.620111699281743,0.028737244550591415,15336.939150524624
20230202,4,5,0,5.4578332546132575,0.02903840628543523,6271.545045588276
20230202,5,9,0,48.848315897159,0.022950254692178672,11300.244512143503
20230202,6,11,0,39.962844273007995,0.04605839049614914,15295.292043617246
20230203,1,4,0,101.40373816504669,0.0066638211275557475,7935.940412608197
20230203,2,7,0,24.627555467113705,0.018269465618223183,9103.41539852968
20230203,3,4,0,84.11315634574595,0.015274075440358111,7451.396818404578
20230203,4,4,0,55.7953443962955,0.023763265108920833,6974.59101883937
20230203,5,9,1,25.982087026323057,0.022230071412019627,18730.400417703502
20230203,6,12,0,31.012865532844565,0.032969085787249094,17020.989143866675
20230204,1,5,0,61.82803150052123,0.021927143025013487,8705.244013274487
20230204,2,2,1,15.036520673769854,0.0016973446867777804,8731.737081939957
20230204,3,5,0,10.23698819102785,0.02640912169018514,6888.216605751301
20230204,4,5,0,42.784398922823144,0.04187333874894786,6873.4999437996585
20230204,5,6,2,100.80300567446696,0.024241843118012512,22967.58261404328
20230204,6,3,0,4.129838293837847,0.026119548047661485,3495.8643369740207
20230205,1,1,0,15.525854240263504,0.018476012797503643,1917.121519729424
20230205,2,8,1,129.26163645607514,0.03048805701921918,19688.168826759156
20230205,3,7,0,60.21538996515007,0.03433545335675819,9747.321560821454
20230205,4,9,1,68.85565117178373,0.029206799507840445,17595.411978881617
20230205,5,4,0,38.416539630592,0.03318710662296819,6049.596167986273
20230205,6,8,2,80.88832453164508,0.038183814939739755,23178.756367153488
20230206,1,9,1,63.84996595668575,0.023003153406408267,19093.444822951395
20230206,2,5,1,20.180425943580843,0.028088750500357473,12932.93351377412
20230206,3,6,1,81.12504822561465,0.02020636691488371,15382.566650727247
20230206,4,7,1,92.93231558749926,0.019454830122552468,18825.879054310117
20230206,5,8,0,43.35253760303488,0.02810344073019664,11556.538201526946
20230206,6,3,0,84.82557543236629,0.03528362394163982,6192.66594156962
20230207,1,6,0,17.976770990516233,0.026386295971087825,7361.518567355293
20230207,2,8,2,75.22290592860068,0.02659734389584625,24291.530411359487
20230207,3,11,1,199.09683269265605,0.041185068138637815,27148.22800093489
20230207,4,7,1,10.829625443009277,0.027769893912924462,13754.686406340275
20230207,5,9,1,8.871143582670305,0.01923498097260897,15458.24995501494
20230207,6,7,0,24.095782681543337,0.03580127082454174,8849.642982683292
20230208,1,5,0,24.00175919868551,0.025016320771736808,7155.164581967338
20230208,2,9,1,61.67173725343125,0.013728559815124134,20149.1991054335
20230208,3,7,2,59.02088473587067,0.020220581107229126,22554.990632208694
20230208,4,6,2,45.52969715575384,0.0240958013121689,20580.11853873948
20230208,5,8,0,60.22141554816811,0.013491696107274392,12626.91204423817
20230208,6,6,0,47.250160342255235,0.039839415835286725,9097.617877097759
20230209,1,2,0,76.27590361238147,0.022654515168838502,4732.695324969029
20230209,2,5,1,91.37548560670669,0.01825321010852248,16353.167424533094
20230209,3,7,2,60.11790301766051,0.02992308893358442,22897.871827493276
20230209,4,9,0,49.04600527690612,0.026472422266468704,13249.596556115437
20230209,5,6,1,24.08660294295794,0.03632960828925972,14086.054753223396
20230209,6,8,0,54.00237804162771,0.02510828606300241,12624.192981918979
20230210,1,6,0,15.550258074821205,0.032678825035934556,7831.7302046738705
20230210,2,5,0,52.34474223158057,0.018836842463295974,7738.462303364493
20230210,3,6,0,58.02140186487752,0.030049690778354093,9706.181989778455
20230210,4,6,0,36.161452823411636,0.03502411618213497,9024.004118164816
20230210,5,7,2,26.149383415938555,0.022686986803556006,22887.658369473276
20230210,6,9,2,96.0167376198799,0.019712163205530785,25238.690867611196
20230211,1,6,1,85.08243385256927,0.019280225183318705,16692.608685299136
20230211,2,8,0,46.006531747525905,0.02222437456694584,10409.72256954579
20230211,3,12,1,70.12350079369129,0.0195575610499534,25106.58910766134
20230211,4,13,3,28.050143292214628,0.03666768861146514,37650.446101036236
20230211,5,2,1,13.32999756064968,0.03319607850163666,9286.494944468624
20230211,6,16,0,90.74300100498519,0.028274158057421832,23832.543686771292
20230212,1,6,0,99.73348999596712,0.024904364684333106,9638.594934723145
20230212,2,4,1,185.90237595897935,0.03241169812528097,16490.720597144908
20230212,3,4,0,31.682008142085326,0.0383110646981058,6187.267414746383
20230212,4,5,0,61.32614911325961,0.023161909598761504,8091.6021757993985
20230212,5,12,0,4.802782399998289,0.01710500030042291,14096.421962016922
20230212,6,11,0,37.95488027955018,0.03794850914863459,14383.624212792556
20230213,1,7,0,31.568734562618427,0.030927130637835754,9997.640550603883
20230213,2,8,2,69.00884509885454,0.01838839887867672,21748.49641580448
20230213,3,5,1,54.45610936981802,0.03257004084933886,13409.10819216385
20230213,4,6,0,23.32674483495779,0.031646518474797325,7849.511698852563
20230213,5,8,1,41.1310497753218,0.026294282461210083,16080.424091853976
20230213,6,14,1,36.75299319109143,0.0294507402875837,22765.139081032383
20230214,1,6,0,55.1593316561798,0.019621195912811817,8699.164231663768
20230214,2,10,2,115.49763101910867,0.021307639919992814,27329.407650005407
20230214,3,5,0,41.79198773570095,0.02372961111910117,7250.478097714195
20230214,4,6,0,8.772111685148296,0.023153178579875235,7433.0131640360605
20230214,5,5,0,69.27124279877542,0.01998039023426066,7845.375663454096
20230214,6,9,1,14.286275470283087,0.02475824989763764,16654.99508898844
20230215,1,5,0,63.405241314197,0.01673869148526367,7614.048296613049
20230215,2,5,0,58.89072485585588,0.02884831317950877,7707.845483705627
20230215,3,5,0,61.53677815598181,0.0255614086018609,8098.646597403476
20230215,4,6,0,151.24053478073841,0.03333059703269537,13294.163356777955
20230215,5,6,0,115.88338036549331,0.02163226554322711,10219.300225289302
20230215,6,14,3,38.704232155927365,0.02248239767772799,36389.013022789484
20230216,1,7,0,17.691959967446795,0.01956468584520185,8585.031662319978
20230216,2,5,1,22.64131250604133,0.021612124514624808,13350.017903683314
20230216,3,3,0,79.81837503960124,0.023430615881174423,6764.121567093277
20230216,4,5,0,70.49036301501893,0.021023864643817017,8514.174696339633
20230216,5,7,1,163.9846267083593,0.019218563034034707,19667.591407253185
20230216,6,9,1,76.97827296815592,0.030413965033190455,19584.713738882783
20230217,1,8,2,91.48819456468067,0.015206083755233711,25820.317727342714
20230217,2,4,0,97.99383859701709,0.02941543982761925,7762.302528624801
20230217,3,5,1,2.358375553438447,0.02053013025092517,11825.067868365957
20230217,4,3,0,13.067594598164108,0.02630289885674231,3687.8180819885165
20230217,5,5,0,7.276815419294028,0.034838300673757566,5963.02813090227
20230217,6,13,0,49.03447097709751,0.03399430287278887,16403.313058975564
20230218,1,8,1,45.14641821941258,0.021316393879329515,18550.32042465349
20230218,2,8,0,19.007263432585095,0.010162559120713923,10132.096252869324
20230218,3,9,0,28.248110923783216,0.031272233609256794,12543.571112933645
20230218,4,5,0,45.51182753978441,0.009376136236492135,7071.597821392677
20230218,5,7,2,11.763640324721436,0.018206078159097104,20460.396877375326
20230218,6,5,0,5.668831321353939,0.011877308932123083,5851.325098728932
20230219,1,9,0,27.65183577868859,0.02733386063620568,12861.110965754064
20230219,2,7,2,5.3436930407963885,0.027834739281647532,20614.68750579715
20230219,3,6,3,210.2153562877048,0.012593715869344331,31998.719367201596
20230219,4,9,0,10.349034636750483,0.029072029507458668,10774.50738904401
20230219,5,12,1,42.81932275403037,0.032778632517976726,23050.50142333155
20230219,6,8,2,61.6492134977359,0.04185477717724578,21765.676572642962
20230220,1,5,0,45.72041659231347,0.02457218311603538,8344.59042208394
20230220,2,5,0,19.559793328977477,0.018636161658379752,6554.89160591737
20230220,3,10,0,58.97083693472085,0.0325855203787704,15140.838724038813
20230220,4,6,0,78.30868358203578,0.029447272277713748,10102.993100492124
20230220,5,6,1,210.23208740455505,0.03577528043546671,19575.401643528363
20230220,6,13,2,89.97812434631354,0.021254151595859205,27996.130304319497
20230221,1,6,0,55.00413470985642,0.017616045741757052,8987.95361613295
20230221,2,5,0,134.93350113829518,0.028660823671700166,11567.796782994576
20230221,3,5,1,113.00340968850904,0.008769492054611172,15706.562795899941
20230221,4,7,1,17.96963649603192,0.033853188701654165,15698.92822336624
20230221,5,6,0,24.611473277048848,0.023165793321191997,7522.614782254056
20230221,6,7,1,54.81437083307581,0.037874626752172846,14804.491503796358
20230222,1,6,2,179.3774094901674,0.020901126690159554,27168.45957008067
20230222,2,9,0,114.46019000766978,0.021749287820687482,15051.32398154386
20230222,3,4,0,33.57938113026883,0.014149028285637954,6101.485912064456
20230222,4,10,1,227.13226788450058,0.033766871932937106,26026.394336836573
20230222,5,7,0,70.97424806297914,0.020125244358009976,11121.562236417576
20230222,6,11,0,19.82522530628298,0.0413963686032186,14007.92331820946
20230223,1,4,1,24.422837529696242,0.014142879930402485,10658.465784530898
20230223,2,7,0,19.421242869544127,0.01293084693749685,9953.45380857132
20230223,3,10,2,43.082431517372626,0.02566810154002877,25620.38844915869
20230223,4,4,0,127.32900906631997,0.01859350363739184,8981.362402998075
20230223,5,3,0,26.218650577236236,0.04173208285723301,4555.398802637431
20230223,6,7,0,25.29554561447857,0.04171598163016696,8899.10312248533
20230224,1,2,0,25.42115567558892,0.020728900519888398,2972.7428629224037
20230224,2,5,1,11.495155555287086,0.02132316274159222,12055.394174951583
20230224,3,7,1,43.06709903477886,0.017901409502572435,15945.926847183151
20230224,4,10,0,67.39081136826546,0.03617556846559532,13889.151114489363
20230224,5,6,1,56.782522585374046,0.018734375663593372,16614.613062562206
20230224,6,10,1,12.702233283904555,0.03445425088832648,18604.79671770482
20230225,1,6,1,14.417427295765338,0.01037083061184178,12787.067500070314
20230225,2,7,0,32.71813274687877,0.0034616088902521165,9195.32375949595
20230225,3,16,2,77.3037242092862,0.019696761348273844,34287.54062744231
20230225,4,11,0,32.711564582275884,0.023203873068297527,14202.007609432094
20230225,5,4,0,71.29167318148674,0.019731035075533306,7103.126231279192
20230225,6,7,0,12.380847678069614,0.03874516221211165,9146.006222727876
20230226,1,6,1,55.125353768226915,0.02114115212401468,14466.14582852842
20230226,2,7,1,64.2772891946124,0.03088232484777667,15762.540996912187
20230226,3,4,0,104.9774990598128,0.0283967275507615,8179.967329256085
20230226,4,9,0,32.46701087872863,0.01907673657200579,12736.546308649125
20230226,5,14,2,95.81964674054854,0.02966888839952754,31902.890761746195
20230226,6,5,0,51.6601068001709,0.0380646255900729,7045.487740035893
20230227,1,3,0,142.87497815943738,0.013884272578461735,7926.141634642501
20230227,2,7,0,29.794918178848377,0.028569511116056188,9362.363487388238
20230227,3,8,1,24.463055332973408,0.03225791420707476,15331.11893455266
20230227,4,5,0,18.41502042153806,0.02396613993896537,6090.75830931859
20230227,5,7,1,32.65754148894964,0.020933533023055714,15232.649315444622
20230227,6,8,1,104.7037917943512,0.025932526127760883,20812.24626728081
20230228,1,6,1,36.9522109538195,0.018022479129717304,14942.593927618891
20230228,2,6,0,10.266129519784604,0.022780534073438177,7546.009627064363
20230228,3,9,1,5.747078049763173,0.037939757236394756,17333.39234667467
20230228,4,8,0,48.4025098229589,0.026478561109477786,12333.331582425018
20230228,5,7,0,27.19875334844451,0.02543791714880162,9645.816950976796
20230228,6,12,0,37.35150418671847,0.03874187294805668,15632.528005084658
20230301,1,1,0,27.075764722032986,0.02617711087298629,1951.6459991943796
20230301,2,10,0,42.972143224910106,0.023917878121269994,14191.508511729253
20230301,3,7,0,17.692872770136088,0.022999934914835058,9687.744510518043
20230301,4,11,2,68.12557284830021,0.00514181888518803,30178.355533883427
20230301,5,12,1,58.32572255613247,0.026152668065693267,22586.63496937276
20230301,6,9,1,33.35760011423092,0.03822949133926303,19542.081513413978
20230302,1,4,0,35.96000230540447,0.03261139872133502,5867.311698840469
20230302,2,8,0,85.3725706618356,0.029482403278947723,11661.84599959929
20230302,3,9,2,58.337280872638274,0.029614423208635155,25394.86636890028
20230302,4,6,1,109.65706304304695,0.03055534270224628,15462.981677324518
20230302,5,11,0,159.64634445014877,0.021279868448571732,18635.724470304212
20230302,6,10,0,10.336087126430064,0.036351398633602275,13455.048951184954
20230303,1,8,0,82.35414504952261,0.023718585008552666,12549.794355388154
20230303,2,9,3,52.75004129731053,0.023325465891707958,28514.100404737794
20230303,3,6,0,64.67035254888629,0.02096722500992469,9328.04784532324
20230303,4,5,2,62.20744352791307,0.01924714413359916,19463.604831503362
20230303,5,7,0,88.77318438260772,0.028637755482025466,11978.886048731887
20230303,6,3,0,58.01663281896203,0.030317649083415957,5361.497071269977
20230304,1,7,1,32.58900044268803,0.025006449484778377,15203.083767832328
20230304,2,3,0,51.378237209900135,0.01203416175277733,5787.235481194256
20230304,3,5,1,48.060653248009196,0.021752905531043344,13915.814845014278
20230304,4,10,0,47.47594497810363,0.019748704790647432,14333.500109055129
20230304,5,8,0,52.268359150299524,0.028602866525685666,10334.119196195952
20230304,6,11,1,87.97405289984447,0.023769680888852257,22761.7550325509
20230305,1,7,1,30.61371108096898,0.013826909668931915,14712.410023744167
20230305,2,8,0,125.80238496639649,0.019424240688716538,13530.19703158639
20230305,3,12,1,3.6500727005833893,0.011454857082157033,18759.039281236433
20230305,4,6,1,26.029580414364183,0.019846663090129862,14046.263704549747
20230305,5,10,0,40.31052515442063,0.018198464453279672,12579.16285954771
20230305,6,10,1,59.61159173630945,0.03703429778907128,19358.40166341117
20230306,1,9,0,46.00506254654205,0.00889579559193739,13194.983829310953
20230306,2,7,0,13.565780825855702,0.025326839293413762,8710.064895541862
20230306,3,9,1,93.5331346243621,0.02538598301523843,20863.61989958605
20230306,4,16,3,354.8368213077523,0.026514043068954534,47187.945723246514
20230306,5,5,0,15.884531843036445,0.024608479524706267,7094.067408319612
20230306,6,8,0,19.258880379308415,0.027469586634295322,10476.434467826422
20230307,1,8,0,11.60456145497966,0.02136508167467264,10192.187908851667
20230307,2,3,0,109.56060710555062,0.02890493757825662,7904.450945792924
20230307,3,11,2,65.69059436082628,0.028608655989299105,29943.49869517158
20230307,4,10,2,179.02805342321142,0.030119368748381236,28932.108451080832
20230307,5,10,2,132.88175514798206,0.02493274261495261,28535.643148737985
20230307,6,11,1,116.27061153340243,0.029535697539710973,21360.566548551615
